"http://dbpedia.org/resource/The_Secret_of_the_Old_Clock","The Secret of the Old Clock","2"
"http://dbpedia.org/resource/The_Hidden_Staircase","The Hidden Staircase","3"
"http://dbpedia.org/resource/The_Bungalow_Mystery","The Bungalow Mystery","4"
"http://dbpedia.org/resource/The_Mystery_at_Lilac_Inn","The Mystery at Lilac Inn","5"
"http://dbpedia.org/resource/The_Secret_at_Shadow_Ranch","The Secret of Shadow Ranch","6"
"http://dbpedia.org/resource/The_Secret_of_Red_Gate_Farm","The Secret of Red Gate Farm","7"
"http://dbpedia.org/resource/The_Clue_in_the_Diary","The Clue in the Diary","8"
"http://dbpedia.org/resource/Nancy's_Mysterious_Letter","Nancy&apos;s Mysterious Letter","9"
"http://dbpedia.org/resource/The_Sign_of_the_Twisted_Candles","The Sign of the Twisted Candles","10"
"http://dbpedia.org/resource/The_Password_to_Larkspur_Lane","Password to Larkspur Lane","11"
"http://dbpedia.org/resource/The_Clue_of_the_Broken_Locket","The Clue of the Broken Locket","12"
"http://dbpedia.org/resource/The_Message_in_the_Hollow_Oak","The Message in the Hollow Oak","13"
"http://dbpedia.org/resource/The_Mystery_of_the_Ivory_Charm","The Mystery of the Ivory Charm","14"
"http://dbpedia.org/resource/The_Whispering_Statue","The Whispering Statue","15"
"http://dbpedia.org/resource/The_Haunted_Bridge","The Haunted Bridge","16"
"http://dbpedia.org/resource/The_Clue_of_the_Tapping_Heels","The Clue of the Tapping Heels","17"
"http://dbpedia.org/resource/The_Mystery_of_the_Brass_Bound_Trunk","The Mystery of the Brass - Bound Trunk","18"
"http://dbpedia.org/resource/The_Mystery_at_the_Moss-Covered_Mansion","The Mystery of the Moss - Covered Mansion","19"
"http://dbpedia.org/resource/The_Quest_of_the_Missing_Map","The Quest of the Missing Map","20"
"http://dbpedia.org/resource/The_Clue_in_the_Jewel_Box","The Clue in the Jewel Box","21"
"http://dbpedia.org/resource/The_Secret_in_the_Old_Attic","The Secret in the Old Attic","22"
"http://dbpedia.org/resource/The_Clue_in_the_Crumbling_Wall","The Clue in the Crumbling Wall","23"
"http://dbpedia.org/resource/The_Mystery_of_the_Tolling_Bell","The Mystery of the Tolling Bell","24"
"http://dbpedia.org/resource/The_Clue_in_the_Old_Album","The Clue in the Old Album","25"
"http://dbpedia.org/resource/The_Ghost_of_Blackwood_Hall","The Ghost of Blackwood Hall","26"
"http://dbpedia.org/resource/The_Clue_of_the_Leaning_Chimney","The Clue of the Leaning Chimney","27"
"http://dbpedia.org/resource/The_Secret_of_the_Wooden_Lady","The Secret of the Wooden Lady","28"
"http://dbpedia.org/resource/The_Clue_of_the_Black_Keys","The Clue of the Black Keys","29"

